pet_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category,days_stayed,total_days_stayed,total_hours_stayed,condition_is_missing
ANSL_56537,2014-07-19 00:00:00,2017-02-17 17:15:00,0.0,Black,0.52,12.85,0,1,1.0,2,944 days 17:15:00.000000000,944,17.25,0
ANSL_51816,2018-09-17 00:00:00,2018-12-10 17:55:00,0.0,Tan,0.55,35.57,0,1,1.0,2,84 days 17:55:00.000000000,84,17.92,0
ANSL_71471,2017-11-16 00:00:00,2018-12-11 18:27:00,0.0,Black,0.03,35.47,0,1,1.0,2,390 days 18:27:00.000000000,390,18.45,0
ANSL_54731,2015-11-25 00:00:00,2017-12-20 17:55:00,1.0,Black,0.95,33.08,0,1,0.0,2,756 days 17:55:00.000000000,756,17.92,0
ANSL_55580,2014-09-09 00:00:00,2017-11-02 15:31:00,0.0,Black,0.72,35.62,0,1,1.0,2,1150 days 15:31:00.000000000,1150,15.52,0
ANSL_62270,2016-04-11 00:00:00,2017-05-08 12:19:00,2.0,Tricolor,0.14,24.34,13,9,1.0,2,392 days 12:19:00.000000000,392,12.32,0
ANSL_52384,2018-06-08 00:00:00,2018-09-02 13:34:00,0.0,Calico,0.03,31.88,7,1,1.0,1,86 days 13:34:00.000000000,86,13.57,0
ANSL_60865,2016-04-21 00:00:00,2018-05-14 10:28:00,0.0,White,0.19,39.25,0,7,1.0,2,753 days 10:28:00.000000000,753,10.47,0
ANSL_59559,2017-12-29 00:00:00,2019-01-27 00:00:00,1.0,Black,0.93,6.98,13,9,0.0,2,394 days 00:00:00.000000000,394,0.0,0
ANSL_64578,2011-07-01 00:00:00,2016-09-10 19:17:00,0.0,Tan,0.74,11.44,0,1,1.0,2,1898 days 19:17:00.000000000,1898,19.28,0
ANSL_73946,2018-05-18 00:00:00,2018-11-10 18:16:00,0.0,Chocolate,0.48,25.96,0,1,1.0,2,176 days 18:16:00.000000000,176,18.27,0
ANSL_61566,2008-05-08 00:00:00,2018-05-27 17:01:00,0.0,Brown,0.15,44.12,0,7,1.0,2,3671 days 17:01:00.000000000,3671,17.02,0
ANSL_62201,2016-07-31 00:00:00,2017-04-26 18:26:00,1.0,Tricolor,0.59,11.04,0,1,0.0,2,269 days 18:26:00.000000000,269,18.43,0
ANSL_56254,2007-11-25 00:00:00,2017-09-18 16:17:00,1.0,Brown,0.66,43.83,0,7,0.0,2,3585 days 16:17:00.000000000,3585,16.28,0
ANSL_75763,2019-01-28 00:00:00,2019-04-17 13:16:00,2.0,White,0.65,10.37,13,9,1.0,2,79 days 13:16:00.000000000,79,13.27,0
ANSL_56369,2016-05-05 00:00:00,2016-08-25 18:36:00,2.0,Tricolor,0.91,44.26,13,9,0.0,2,112 days 18:36:00.000000000,112,18.6,0
ANSL_66585,2016-11-18 00:00:00,2017-04-20 18:25:00,0.0,Black,0.03,42.22,0,1,1.0,1,153 days 18:25:00.000000000,153,18.42,0
ANSL_76603,2016-06-21 00:00:00,2019-05-07 12:25:00,1.0,Seal Point,0.93,16.51,13,9,0.0,1,1050 days 12:25:00.000000000,1050,12.42,0
ANSL_50196,2017-01-22 00:00:00,2018-02-13 19:09:00,2.0,Brown,0.8,40.52,0,7,0.0,2,387 days 19:09:00.000000000,387,19.15,0
ANSL_62254,2018-08-21 00:00:00,2019-01-14 13:39:00,1.0,Orange Tabby,0.92,31.01,7,1,0.0,1,146 days 13:39:00.000000000,146,13.65,0
ANSL_60850,2018-06-18 00:00:00,2018-10-17 12:39:00,1.0,Orange Tabby,0.38,41.82,0,1,0.0,1,121 days 12:39:00.000000000,121,12.65,0
ANSL_68989,2016-06-30 00:00:00,2016-12-16 17:27:00,1.0,Brown Tabby,0.36,16.54,0,1,0.0,1,169 days 17:27:00.000000000,169,17.45,0
ANSL_59115,2016-01-23 00:00:00,2017-03-25 11:00:00,0.0,Brown Brindle,0.22,18.55,7,1,1.0,2,427 days 11:00:00.000000000,427,11.0,0
ANSL_57904,2015-12-04 00:00:00,2017-01-25 17:11:00,1.0,Blue,0.78,32.44,0,1,0.0,2,418 days 17:11:00.000000000,418,17.18,0
ANSL_73696,2013-10-18 00:00:00,2017-11-13 19:07:00,0.0,Blue Merle,0.62,16.9,0,7,1.0,2,1487 days 19:07:00.000000000,1487,19.12,0
ANSL_57380,2015-03-20 00:00:00,2018-05-22 19:00:00,1.0,Tan,0.09,38.05,0,1,0.0,2,1159 days 19:00:00.000000000,1159,19.0,0
ANSL_63474,2017-05-16 00:00:00,2017-08-22 15:18:00,0.0,Torbie,0.82,42.15,7,1,1.0,1,98 days 15:18:00.000000000,98,15.3,0
ANSL_68497,2016-06-02 00:00:00,2018-06-29 14:56:00,1.0,Tricolor,0.39,12.24,0,1,0.0,2,757 days 14:56:00.000000000,757,14.93,0
ANSL_57962,2016-07-01 00:00:00,2016-08-05 17:35:00,-1.0,Torbie,0.63,43.93,13,9,2.0,1,35 days 17:35:00.000000000,35,17.58,1
ANSL_73096,2017-04-25 00:00:00,2017-11-16 09:00:00,2.0,Black,0.48,29.67,16,9,0.0,1,205 days 09:00:00.000000000,205,9.0,0
ANSL_59782,2014-04-30 00:00:00,2016-07-17 13:07:00,1.0,Black,0.99,8.53,0,1,0.0,2,809 days 13:07:00.000000000,809,13.12,0
ANSL_74052,2016-10-09 00:00:00,2017-04-07 19:07:00,0.0,Calico,0.54,46.32,0,1,1.0,1,180 days 19:07:00.000000000,180,19.12,0
ANSL_74345,2017-05-26 00:00:00,2017-11-22 14:40:00,1.0,Black,0.08,21.62,0,1,0.0,2,180 days 14:40:00.000000000,180,14.67,0
ANSL_52856,2012-01-03 00:00:00,2018-01-25 22:25:00,0.0,Black,0.96,23.24,0,1,1.0,2,2214 days 22:25:00.000000000,2214,22.42,0
ANSL_67540,2016-06-26 00:00:00,2016-12-20 12:42:00,2.0,Black,0.74,9.46,13,9,1.0,2,177 days 12:42:00.000000000,177,12.7,0
ANSL_52944,2015-06-26 00:00:00,2016-07-17 08:16:00,-1.0,Black,0.38,9.33,15,4,2.0,4,387 days 08:16:00.000000000,387,8.27,1
ANSL_62695,2017-08-18 00:00:00,2018-04-13 17:53:00,1.0,Orange Tabby,0.76,31.44,0,1,0.0,1,238 days 17:53:00.000000000,238,17.88,0
ANSL_63862,2017-05-09 00:00:00,2018-06-19 16:03:00,0.0,Black,0.32,5.43,0,7,1.0,2,406 days 16:03:00.000000000,406,16.05,0
ANSL_73578,2010-08-23 00:00:00,2018-10-02 16:00:00,1.0,Black,0.69,19.3,0,1,0.0,2,2962 days 16:00:00.000000000,2962,16.0,0
ANSL_65453,2015-12-15 00:00:00,2019-01-06 14:21:00,2.0,White,0.12,44.39,0,7,1.0,2,1118 days 14:21:00.000000000,1118,14.35,0
ANSL_71271,2007-01-14 00:00:00,2019-01-07 13:57:00,0.0,White,0.97,31.19,13,9,1.0,1,4376 days 13:57:00.000000000,4376,13.95,0
ANSL_70732,2016-06-09 00:00:00,2016-10-07 14:09:00,1.0,Orange Tabby,0.56,12.87,0,1,0.0,1,120 days 14:09:00.000000000,120,14.15,0
ANSL_64240,2016-11-01 00:00:00,2017-06-26 17:48:00,1.0,Tan,0.84,12.76,0,1,0.0,2,237 days 17:48:00.000000000,237,17.8,0
ANSL_69033,2011-10-07 00:00:00,2018-11-03 14:25:00,0.0,Brown Brindle,0.19,9.2,0,7,1.0,2,2584 days 14:25:00.000000000,2584,14.42,0
ANSL_62143,2011-11-28 00:00:00,2018-03-19 12:37:00,0.0,Black,0.66,42.23,7,1,1.0,2,2303 days 12:37:00.000000000,2303,12.62,0
ANSL_63752,2017-09-30 00:00:00,2018-09-10 00:00:00,1.0,White,0.44,28.29,13,9,0.0,2,345 days 00:00:00.000000000,345,0.0,0
ANSL_66805,2009-07-25 00:00:00,2018-04-29 11:20:00,0.0,Chocolate,0.52,21.02,0,7,1.0,2,3200 days 11:20:00.000000000,3200,11.33,0
ANSL_76818,2018-04-17 00:00:00,2019-05-10 18:06:00,2.0,Gray,0.6,39.62,17,9,0.0,1,388 days 18:06:00.000000000,388,18.1,0
ANSL_70090,2016-07-16 00:00:00,2017-02-06 14:54:00,-1.0,Buff,0.66,9.52,13,9,2.0,4,205 days 14:54:00.000000000,205,14.9,1
ANSL_65073,2016-03-22 00:00:00,2017-01-28 17:22:00,1.0,Red,0.42,32.08,13,9,0.0,2,312 days 17:22:00.000000000,312,17.37,0
ANSL_66013,2017-07-11 00:00:00,2017-08-31 15:54:00,2.0,Brown Tabby,0.12,33.45,13,9,0.0,1,51 days 15:54:00.000000000,51,15.9,0
ANSL_60814,2016-04-09 00:00:00,2018-05-04 17:33:00,1.0,Apricot,0.63,20.55,0,1,0.0,2,755 days 17:33:00.000000000,755,17.55,0
ANSL_70674,2017-07-15 00:00:00,2017-08-26 15:52:00,2.0,Black,0.64,27.16,13,9,1.0,1,42 days 15:52:00.000000000,42,15.87,0
ANSL_55275,2016-11-03 00:00:00,2019-03-19 16:21:00,1.0,White,0.07,34.24,0,1,0.0,2,866 days 16:21:00.000000000,866,16.35,0
ANSL_56523,2008-11-10 00:00:00,2017-03-16 16:28:00,1.0,Black,0.83,41.98,0,1,0.0,2,3048 days 16:28:00.000000000,3048,16.47,0
ANSL_67454,2016-10-13 00:00:00,2017-11-03 09:00:00,2.0,Tortie,0.86,49.82,16,9,1.0,1,386 days 09:00:00.000000000,386,9.0,0
ANSL_51105,2009-03-04 00:00:00,2017-08-06 18:33:00,0.0,Tan,0.47,17.73,0,7,1.0,2,3077 days 18:33:00.000000000,3077,18.55,0
ANSL_75027,2014-07-20 00:00:00,2017-08-14 00:00:00,2.0,White,0.22,49.44,9,2,1.0,1,1121 days 00:00:00.000000000,1121,0.0,0
ANSL_53748,2012-11-10 00:00:00,2017-12-02 15:11:00,0.0,Black,0.78,47.02,0,7,1.0,2,1848 days 15:11:00.000000000,1848,15.18,0
ANSL_54367,2016-06-26 00:00:00,2017-10-04 18:50:00,0.0,White,0.16,9.39,0,1,1.0,2,465 days 18:50:00.000000000,465,18.83,0
ANSL_75745,2013-11-30 00:00:00,2015-10-16 16:47:00,1.0,Tricolor,0.87,29.03,0,7,0.0,2,685 days 16:47:00.000000000,685,16.78,0
ANSL_53759,2015-04-04 00:00:00,2019-01-17 15:41:00,0.0,Brown,0.83,16.37,0,7,1.0,2,1384 days 15:41:00.000000000,1384,15.68,0
ANSL_59915,2017-11-19 00:00:00,2018-12-10 09:38:00,-1.0,Brown,0.3,34.89,15,4,2.0,4,386 days 09:38:00.000000000,386,9.63,1
ANSL_74750,2015-12-23 00:00:00,2016-11-17 17:12:00,1.0,Tan,0.85,47.06,0,1,0.0,2,330 days 17:12:00.000000000,330,17.2,0
ANSL_63512,2000-03-24 00:00:00,2017-04-14 11:23:00,0.0,Black,0.91,35.69,0,7,1.0,2,6230 days 11:23:00.000000000,6230,11.38,0
ANSL_64931,2016-07-12 00:00:00,2016-08-27 15:07:00,2.0,Seal Point,0.09,36.19,13,9,0.0,1,46 days 15:07:00.000000000,46,15.12,0
ANSL_63110,2018-01-03 00:00:00,2018-01-31 13:57:00,-1.0,Brown Tabby,0.12,12.06,13,9,2.0,1,28 days 13:57:00.000000000,28,13.95,1
ANSL_57754,2012-03-12 00:00:00,2016-08-22 16:00:00,0.0,Black,0.08,41.17,13,9,1.0,2,1624 days 16:00:00.000000000,1624,16.0,0
ANSL_72424,2016-10-15 00:00:00,2016-12-31 15:54:00,2.0,Black,0.51,49.34,13,9,1.0,1,77 days 15:54:00.000000000,77,15.9,0
ANSL_63543,2017-02-01 00:00:00,2018-10-14 10:57:00,1.0,Black,0.5,41.05,17,9,0.0,1,620 days 10:57:00.000000000,620,10.95,0
ANSL_58242,2017-05-10 00:00:00,2017-10-03 11:09:00,2.0,Black,0.47,8.7,0,7,1.0,2,146 days 11:09:00.000000000,146,11.15,0
ANSL_53808,2011-06-29 00:00:00,2016-07-19 19:21:00,0.0,Tan,0.49,44.16,0,7,1.0,2,1847 days 19:21:00.000000000,1847,19.35,0
ANSL_50853,2017-10-04 00:00:00,2017-11-10 13:16:00,2.0,Calico,0.33,16.46,13,9,1.0,1,37 days 13:16:00.000000000,37,13.27,0
ANSL_71915,2016-07-14 00:00:00,2019-01-23 16:28:00,1.0,Fawn,0.61,38.57,1,4,0.0,2,923 days 16:28:00.000000000,923,16.47,0
ANSL_54384,2016-01-13 00:00:00,2016-09-05 11:53:00,1.0,White,0.67,7.28,13,9,0.0,2,236 days 11:53:00.000000000,236,11.88,0
ANSL_63238,2009-05-10 00:00:00,2017-05-30 18:22:00,0.0,White,1.0,29.13,0,7,1.0,2,2942 days 18:22:00.000000000,2942,18.37,0
ANSL_66660,2016-06-24 00:00:00,2016-09-25 17:04:00,1.0,Brown Tabby,0.55,36.77,0,1,0.0,1,93 days 17:04:00.000000000,93,17.07,0
ANSL_55943,2015-07-12 00:00:00,2017-09-02 18:54:00,0.0,Tan,0.15,30.86,0,1,1.0,2,783 days 18:54:00.000000000,783,18.9,0
ANSL_62002,2015-02-21 00:00:00,2017-05-23 13:05:00,0.0,Red,0.39,14.12,7,1,1.0,2,822 days 13:05:00.000000000,822,13.08,0
ANSL_56732,2016-10-03 00:00:00,2018-11-29 11:15:00,0.0,Orange,0.03,41.05,0,1,1.0,4,787 days 11:15:00.000000000,787,11.25,0
ANSL_76416,2012-04-03 00:00:00,2019-05-02 17:06:00,1.0,Black Brindle,0.74,48.14,0,7,0.0,2,2585 days 17:06:00.000000000,2585,17.1,0
ANSL_73881,2014-08-12 00:00:00,2016-09-03 18:12:00,1.0,Black,0.61,11.22,0,7,0.0,2,753 days 18:12:00.000000000,753,18.2,0
ANSL_72478,2016-07-09 00:00:00,2016-10-15 15:33:00,2.0,Torbie,0.06,22.26,0,1,1.0,1,98 days 15:33:00.000000000,98,15.55,0
ANSL_59000,2013-11-04 00:00:00,2016-12-03 11:14:00,1.0,Black,0.02,33.84,13,9,0.0,2,1125 days 11:14:00.000000000,1125,11.23,0
ANSL_51302,2018-06-17 00:00:00,2018-11-22 14:01:00,0.0,Tortie,0.74,40.54,7,1,1.0,1,158 days 14:01:00.000000000,158,14.02,0
ANSL_76449,2017-04-07 00:00:00,2019-05-03 17:43:00,1.0,Black,0.57,25.12,0,1,0.0,2,756 days 17:43:00.000000000,756,17.72,0
ANSL_60077,2016-10-20 00:00:00,2017-07-14 17:57:00,0.0,Black,0.9,36.52,16,9,1.0,1,267 days 17:57:00.000000000,267,17.95,0
ANSL_65184,2018-06-20 00:00:00,2018-10-04 19:12:00,1.0,Blue Tabby,0.75,9.64,0,1,0.0,1,106 days 19:12:00.000000000,106,19.2,0
ANSL_73704,2016-06-25 00:00:00,2016-07-30 18:00:00,-1.0,Tortie,0.88,25.88,13,9,2.0,1,35 days 18:00:00.000000000,35,18.0,1
ANSL_60182,2013-12-24 00:00:00,2018-09-05 14:38:00,2.0,Blue,0.65,10.61,0,7,1.0,2,1716 days 14:38:00.000000000,1716,14.63,0
ANSL_55752,2011-04-13 00:00:00,2017-01-28 14:49:00,0.0,Red,0.69,26.68,0,1,1.0,2,2117 days 14:49:00.000000000,2117,14.82,0
ANSL_60208,2013-06-29 00:00:00,2017-12-25 13:52:00,1.0,Black,0.01,38.89,0,7,0.0,2,1640 days 13:52:00.000000000,1640,13.87,0
ANSL_76519,2009-04-13 00:00:00,2019-05-04 18:53:00,0.0,White,0.51,41.23,0,1,1.0,2,3673 days 18:53:00.000000000,3673,18.88,0
ANSL_76000,2018-01-26 00:00:00,2019-04-23 15:38:00,0.0,Black,0.64,34.64,0,1,1.0,2,452 days 15:38:00.000000000,452,15.63,0
ANSL_76481,2016-04-26 00:00:00,2019-05-04 00:00:00,0.0,Tortie,0.43,40.18,13,9,1.0,1,1103 days 00:00:00.000000000,1103,0.0,0
ANSL_76157,2012-07-26 00:00:00,2019-04-27 11:40:00,0.0,Red,0.71,19.46,7,1,1.0,2,2466 days 11:40:00.000000000,2466,11.67,0
ANSL_58610,2017-12-08 00:00:00,2018-01-20 14:45:00,-1.0,Black,0.35,25.04,13,9,2.0,1,43 days 14:45:00.000000000,43,14.75,1
ANSL_67893,2016-08-11 00:00:00,2016-11-21 14:36:00,2.0,Brown Tabby,0.38,38.91,13,9,0.0,1,102 days 14:36:00.000000000,102,14.6,0
ANSL_74692,2017-01-08 00:00:00,2019-02-03 13:44:00,0.0,Black,0.27,33.5,13,9,1.0,2,756 days 13:44:00.000000000,756,13.73,0
ANSL_52328,2018-01-18 00:00:00,2018-05-19 13:39:00,1.0,Brown Tabby,0.64,48.48,7,1,0.0,1,121 days 13:39:00.000000000,121,13.65,0
ANSL_74223,2014-01-26 00:00:00,2016-09-09 13:48:00,1.0,Tan,0.05,15.04,0,7,0.0,2,957 days 13:48:00.000000000,957,13.8,0
ANSL_59415,2008-06-28 00:00:00,2018-06-04 14:48:00,0.0,Calico,0.99,13.94,7,1,1.0,1,3628 days 14:48:00.000000000,3628,14.8,0
ANSL_53944,2016-11-21 00:00:00,2019-01-13 12:40:00,2.0,Brown Merle,0.45,23.78,13,9,0.0,2,783 days 12:40:00.000000000,783,12.67,0
ANSL_64956,2016-05-10 00:00:00,2018-06-11 18:26:00,0.0,Brown Brindle,1.0,36.63,0,1,1.0,2,762 days 18:26:00.000000000,762,18.43,0
ANSL_70876,2014-08-25 00:00:00,2016-09-16 10:33:00,2.0,Blue,0.31,19.49,18,4,0.0,1,753 days 10:33:00.000000000,753,10.55,0
ANSL_55997,2015-11-09 00:00:00,2016-12-04 18:56:00,0.0,Sable,0.01,31.59,0,1,1.0,2,391 days 18:56:00.000000000,391,18.93,0
ANSL_52008,2017-12-27 00:00:00,2019-01-27 12:50:00,2.0,White,0.52,26.78,13,9,1.0,2,396 days 12:50:00.000000000,396,12.83,0
ANSL_62029,2018-06-19 00:00:00,2018-11-09 13:15:00,-1.0,Brown,0.6,18.91,11,4,2.0,0,143 days 13:15:00.000000000,143,13.25,1
ANSL_53318,2016-02-09 00:00:00,2018-03-07 14:51:00,0.0,Brown,0.93,40.89,0,1,1.0,2,757 days 14:51:00.000000000,757,14.85,0
ANSL_58391,2016-01-18 00:00:00,2016-09-11 13:31:00,-1.0,Brown,0.26,9.58,15,4,2.0,4,237 days 13:31:00.000000000,237,13.52,1
ANSL_73013,2018-03-18 00:00:00,2018-06-12 18:54:00,1.0,Black,0.94,15.15,0,1,0.0,2,86 days 18:54:00.000000000,86,18.9,0
ANSL_65213,2016-03-19 00:00:00,2018-04-08 12:50:00,0.0,Black,0.16,11.0,0,7,1.0,2,750 days 12:50:00.000000000,750,12.83,0
ANSL_75046,2015-03-07 00:00:00,2018-05-06 17:04:00,1.0,Red,0.36,38.5,0,7,0.0,2,1156 days 17:04:00.000000000,1156,17.07,0
ANSL_61814,2013-05-12 00:00:00,2017-06-01 15:51:00,2.0,Orange Tabby,0.98,35.68,13,9,0.0,1,1481 days 15:51:00.000000000,1481,15.85,0
ANSL_69811,2015-04-04 00:00:00,2017-04-27 18:04:00,-1.0,Black,0.18,28.44,15,4,2.0,4,754 days 18:04:00.000000000,754,18.07,1
ANSL_63368,2016-10-03 00:00:00,2017-05-24 17:35:00,1.0,Tricolor,0.19,18.36,0,7,0.0,2,233 days 17:35:00.000000000,233,17.58,0
ANSL_65653,2014-04-10 00:00:00,2017-05-06 17:35:00,0.0,White,0.79,38.83,0,1,1.0,2,1122 days 17:35:00.000000000,1122,17.58,0
ANSL_56217,2016-10-16 00:00:00,2017-11-08 18:18:00,2.0,White,0.64,28.21,0,7,1.0,2,388 days 18:18:00.000000000,388,18.3,0
ANSL_55392,2006-08-04 00:00:00,2016-08-19 13:47:00,0.0,Brown,0.25,45.41,0,1,1.0,2,3668 days 13:47:00.000000000,3668,13.78,0
ANSL_70428,2018-01-05 00:00:00,2018-03-22 08:34:00,2.0,Buff,0.89,12.24,13,9,1.0,2,76 days 08:34:00.000000000,76,8.57,0
ANSL_67560,2016-10-20 00:00:00,2016-11-22 14:24:00,-1.0,Black,0.18,7.45,13,9,2.0,1,33 days 14:24:00.000000000,33,14.4,1
ANSL_53078,2000-06-15 00:00:00,2018-07-06 11:44:00,2.0,White,0.67,36.61,0,7,1.0,2,6595 days 11:44:00.000000000,6595,11.73,0
ANSL_65209,2017-07-13 00:00:00,2017-10-14 16:07:00,0.0,Calico,0.23,7.57,0,1,1.0,1,93 days 16:07:00.000000000,93,16.12,0
ANSL_67046,2018-10-23 00:00:00,2019-02-21 21:36:00,0.0,Tortie,0.94,47.45,0,1,1.0,1,121 days 21:36:00.000000000,121,21.6,0
ANSL_65445,2011-10-23 00:00:00,2017-07-03 11:00:00,0.0,Tricolor,0.93,11.93,7,1,1.0,2,2080 days 11:00:00.000000000,2080,11.0,0
ANSL_69792,2018-11-18 00:00:00,2019-01-08 21:35:00,2.0,Black,0.28,47.84,18,4,1.0,2,51 days 21:35:00.000000000,51,21.58,0
ANSL_56355,2017-10-10 00:00:00,2017-12-05 17:23:00,2.0,Brown Tabby,0.49,30.7,13,9,1.0,1,56 days 17:23:00.000000000,56,17.38,0
ANSL_66829,2017-05-11 00:00:00,2018-10-12 11:29:00,2.0,Gray,0.61,47.25,0,7,0.0,2,519 days 11:29:00.000000000,519,11.48,0
ANSL_55545,2017-04-20 00:00:00,2017-10-30 18:54:00,1.0,White,0.06,21.38,0,1,0.0,2,193 days 18:54:00.000000000,193,18.9,0
ANSL_61155,2013-02-14 00:00:00,2017-04-09 14:15:00,1.0,Black,0.09,37.11,0,7,0.0,2,1515 days 14:15:00.000000000,1515,14.25,0
ANSL_67407,2015-07-04 00:00:00,2018-07-28 11:18:00,2.0,Black,0.45,35.71,13,9,1.0,2,1120 days 11:18:00.000000000,1120,11.3,0
ANSL_54635,2014-11-18 00:00:00,2017-04-05 16:32:00,1.0,Black,0.6,33.3,0,1,0.0,2,869 days 16:32:00.000000000,869,16.53,0
ANSL_54171,2017-11-26 00:00:00,2018-03-01 11:40:00,0.0,Calico,0.52,49.9,7,1,1.0,1,95 days 11:40:00.000000000,95,11.67,0
ANSL_57751,2018-01-05 00:00:00,2018-03-28 17:50:00,1.0,Cream Tabby,0.13,22.45,0,1,0.0,1,82 days 17:50:00.000000000,82,17.83,0
ANSL_74854,2018-08-14 00:00:00,2018-10-20 17:45:00,2.0,White,0.93,17.77,18,4,0.0,1,67 days 17:45:00.000000000,67,17.75,0
ANSL_61982,2009-10-26 00:00:00,2017-12-01 14:57:00,2.0,Brown Tabby,0.7,44.65,13,9,1.0,1,2958 days 14:57:00.000000000,2958,14.95,0
ANSL_75471,2011-03-19 00:00:00,2019-04-06 16:17:00,0.0,Brown,0.19,42.65,0,1,1.0,2,2940 days 16:17:00.000000000,2940,16.28,0
ANSL_58415,2005-02-23 00:00:00,2018-09-14 11:14:00,0.0,Black,0.51,12.06,0,7,1.0,2,4951 days 11:14:00.000000000,4951,11.23,0
ANSL_64230,2015-10-30 00:00:00,2017-11-23 22:32:00,2.0,Brown Brindle,0.0,28.85,0,7,0.0,2,755 days 22:32:00.000000000,755,22.53,0
ANSL_67777,2018-08-07 00:00:00,2018-08-29 10:17:00,2.0,Sable,0.62,7.09,13,9,1.0,2,22 days 10:17:00.000000000,22,10.28,0
ANSL_52471,2017-02-01 00:00:00,2018-04-30 18:42:00,0.0,Black Brindle,0.49,38.3,0,7,1.0,2,453 days 18:42:00.000000000,453,18.7,0
ANSL_60665,2018-09-16 00:00:00,2019-02-07 12:33:00,1.0,Brown Tabby,0.22,30.55,0,1,0.0,1,144 days 12:33:00.000000000,144,12.55,0
ANSL_69906,2016-01-27 00:00:00,2018-02-28 18:21:00,1.0,Black,0.59,32.41,0,7,0.0,2,763 days 18:21:00.000000000,763,18.35,0
ANSL_64817,2016-01-17 00:00:00,2016-11-13 14:25:00,0.0,White,0.68,22.26,13,9,1.0,2,301 days 14:25:00.000000000,301,14.42,0
ANSL_68660,2006-12-31 00:00:00,2017-01-21 13:00:00,0.0,Yellow,0.03,39.88,0,7,1.0,2,3674 days 13:00:00.000000000,3674,13.0,0
ANSL_65576,2016-04-05 00:00:00,2017-05-06 13:14:00,0.0,Seal Point,0.74,49.26,13,9,1.0,1,396 days 13:14:00.000000000,396,13.23,0
ANSL_71354,2017-10-15 00:00:00,2018-11-05 09:25:00,-1.0,Brown,0.37,10.84,9,2,2.0,4,386 days 09:25:00.000000000,386,9.42,1
ANSL_59926,2017-11-27 00:00:00,2018-12-22 18:01:00,1.0,Tan,0.36,29.5,0,1,0.0,2,390 days 18:01:00.000000000,390,18.02,0
ANSL_67667,2017-06-24 00:00:00,2018-07-18 10:32:00,1.0,Brown Tabby,0.72,41.14,0,7,0.0,1,389 days 10:32:00.000000000,389,10.53,0
ANSL_67319,2018-08-02 00:00:00,2019-01-27 00:00:00,2.0,White,0.98,20.12,13,9,0.0,2,178 days 00:00:00.000000000,178,0.0,0
ANSL_61075,2018-07-03 00:00:00,2018-09-24 08:20:00,-1.0,Brown,0.69,40.9,15,4,2.0,4,83 days 08:20:00.000000000,83,8.33,1
ANSL_76450,2016-01-17 00:00:00,2019-05-03 17:12:00,0.0,White,0.9,13.55,0,1,1.0,4,1202 days 17:12:00.000000000,1202,17.2,0
ANSL_63280,2013-03-20 00:00:00,2016-11-05 18:14:00,0.0,Tan,0.17,49.09,0,1,1.0,2,1326 days 18:14:00.000000000,1326,18.23,0
ANSL_49987,2018-07-22 00:00:00,2018-10-28 13:58:00,1.0,Orange Tabby,0.48,16.83,7,1,0.0,1,98 days 13:58:00.000000000,98,13.97,0
ANSL_58552,2016-07-10 00:00:00,2017-08-25 00:00:00,2.0,Tan,0.87,47.8,0,1,0.0,2,411 days 00:00:00.000000000,411,0.0,0
ANSL_74156,2010-11-29 00:00:00,2019-03-30 16:27:00,0.0,Black,0.82,5.68,0,1,1.0,1,3043 days 16:27:00.000000000,3043,16.45,0
ANSL_52410,2017-03-26 00:00:00,2017-09-16 11:59:00,2.0,Brown Brindle,0.98,43.48,13,9,0.0,2,174 days 11:59:00.000000000,174,11.98,0
ANSL_61715,2014-09-09 00:00:00,2017-10-01 11:59:00,2.0,Blue,0.23,10.97,0,7,1.0,2,1118 days 11:59:00.000000000,1118,11.98,0
ANSL_63941,2013-05-10 00:00:00,2017-06-03 18:24:00,0.0,Blue Merle,0.36,29.67,0,1,1.0,2,1485 days 18:24:00.000000000,1485,18.4,0
ANSL_62265,2012-07-05 00:00:00,2016-08-04 11:08:00,0.0,Brown Tabby,0.89,43.79,0,7,1.0,1,1491 days 11:08:00.000000000,1491,11.13,0
ANSL_58042,2011-04-05 00:00:00,2017-09-30 00:00:00,0.0,Black,0.79,12.26,13,9,1.0,2,2370 days 00:00:00.000000000,2370,0.0,0
ANSL_66817,2018-04-16 00:00:00,2019-01-12 18:24:00,0.0,Black,0.61,16.75,0,1,1.0,2,271 days 18:24:00.000000000,271,18.4,0
ANSL_53407,2008-10-25 00:00:00,2017-11-20 19:25:00,0.0,Brown,0.9,49.01,0,1,1.0,2,3313 days 19:25:00.000000000,3313,19.42,0
ANSL_54242,2016-11-21 00:00:00,2019-01-19 19:34:00,2.0,Black,0.15,9.99,13,9,1.0,2,789 days 19:34:00.000000000,789,19.57,0
ANSL_54346,2013-12-23 00:00:00,2017-08-04 17:58:00,1.0,White,0.67,12.75,0,7,0.0,2,1320 days 17:58:00.000000000,1320,17.97,0
ANSL_59259,2006-10-05 00:00:00,2016-10-28 12:30:00,2.0,Black,0.8,33.75,9,2,1.0,2,3676 days 12:30:00.000000000,3676,12.5,0
ANSL_74055,2017-10-12 00:00:00,2018-01-08 17:57:00,0.0,Tortie,0.67,22.01,0,1,1.0,1,88 days 17:57:00.000000000,88,17.95,0
